UID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM,LAMBID,SIREID,DAMID
12PE00024,12,05,H7435,05,H6452,05,H5140,30,2012057435,2010056452,2009055140
12PE00025,12,05,H7436,05,H6281,05,H4936,30,2012057436,2010056281,2009054936
12PE00026,12,05,H7437,05,H6281,05,H4936,30,2012057437,2010056281,2009054936
12PE00027,12,05,H7438,00,H6529,05,H4317,30,2012057438,2009006529,2008054317
12PE00028,12,05,H7439,00,H6529,05,H4317,30,2012057439,2009006529,2008054317
12PE00029,12,05,H7440,00,H6533,05,H3266,30,2012057440,2009006533,2007053266
12PE00030,12,05,H7441,00,H6533,05,H3266,30,2012057441,2009006533,2007053266
12PE00031,12,05,H7442,05,H6478,05,H5036,30,2012057442,2010056478,2009055036
12PE00032,12,05,H7443,00,H6529,05,H2192,30,2012057443,2009006529,2006052192
12PE00033,12,05,H7444,00,H6529,05,H2192,30,2012057444,2009006529,2006052192
12PE00034,12,05,H7445,05,H5687,05,H5693,30,2012057445,2010055687,2010055693
12PE00035,12,05,H7446,05,H5687,05,H5693,30,2012057446,2010055687,2010055693
12PE00036,12,05,H7447,05,H5687,05,H4486,30,2012057447,2010055687,2008054486
12PE00037,12,05,H7448,05,H5687,05,H4486,30,2012057448,2010055687,2008054486
12PE00038,12,05,H7449,05,H6478,05,H1898,30,2012057449,2010056478,2005051898
12PE00039,12,05,H7450,05,H6478,05,H1898,30,2012057450,2010056478,2005051898
12PE00040,12,05,H7451,05,H6478,05,H1898,30,2012057451,2010056478,2005051898
12PE00041,12,05,H7452,05,H5687,05,H2300,30,2012057452,2010055687,2006052300
12PE00042,12,05,H7453,05,H5687,05,H2300,30,2012057453,2010055687,2006052300
12PE00043,12,05,H7454,05,H5779,05,H2559,30,2012057454,2010055779,2006052559
12PE00044,12,05,H7455,05,H5779,05,H2559,30,2012057455,2010055779,2006052559
12PE00045,12,05,H7456,05,H6281,05,H5988,30,2012057456,2010056281,2010055988
12PE00046,12,05,H7457,05,H6281,05,H5988,30,2012057457,2010056281,2010055988
12PE00047,12,05,H7458,05,H6281,05,H5988,30,2012057458,2010056281,2010055988
12PE00048,12,05,H7459,05,H5687,05,H5665,30,2012057459,2010055687,2010055665
12PE00049,12,05,H7460,05,H5687,05,H5665,30,2012057460,2010055687,2010055665
12PE00050,12,05,H7461,05,H5750,05,H4297,30,2012057461,2010055750,2008054297
12PE00051,12,05,H7462,05,H5750,05,H4297,30,2012057462,2010055750,2008054297
12PE00052,12,05,H7463,05,H5750,05,H4297,30,2012057463,2010055750,2008054297
12PE00053,12,05,H7464,05,H5687,05,H3491,30,2012057464,2010055687,2007053491
12PE00054,12,05,H7465,05,H5687,05,H3491,30,2012057465,2010055687,2007053491
12PE00055,12,05,H7466,05,H6452,05,H4366,30,2012057466,2010056452,2008054366
12PE00056,12,05,H7467,05,H6452,05,H4366,30,2012057467,2010056452,2008054366
12PE00057,12,05,H7468,05,H5687,05,H3137,30,2012057468,2010055687,2007053137
12PE00058,12,05,H7469,05,H5687,05,H3137,30,2012057469,2010055687,2007053137
12PE00059,12,05,H7470,05,H5687,05,H3137,30,2012057470,2010055687,2007053137
12PE00060,12,05,H7471,00,H6529,05,H2508,30,2012057471,2009006529,2006052508
12PE00061,12,05,H7472,00,H6529,05,H2508,30,2012057472,2009006529,2006052508
12PE00062,12,05,H7473,00,H6529,05,H2508,30,2012057473,2009006529,2006052508
12PE00063,12,05,H7474,05,H5687,05,H1806,30,2012057474,2010055687,2005051806
12PE00064,12,05,H7475,05,H6281,05,H5160,30,2012057475,2010056281,2009055160
12PE00065,12,05,H7476,05,H6281,05,H5160,30,2012057476,2010056281,2009055160
12PE00066,12,05,H7477,05,H5687,05,H6066,30,2012057477,2010055687,2010056066
12PE00067,12,05,H7478,05,H5750,05,H4891,30,2012057478,2010055750,2009054891
12PE00068,12,05,H7479,05,H5750,05,H4891,30,2012057479,2010055750,2009054891
12PE00069,12,05,H7480,05,H5750,05,H4100,30,2012057480,2010055750,2008054100
12PE00070,12,05,H7481,05,H5750,05,H4100,30,2012057481,2010055750,2008054100
12PE00071,12,05,H7482,05,H5750,05,H3348,30,2012057482,2010055750,2007053348
12PE00072,12,05,H7483,05,H5750,05,H3348,30,2012057483,2010055750,2007053348
12PE00073,12,05,H7484,00,H6533,05,H4399,30,2012057484,2009006533,2008054399
12PE00074,12,05,H7485,00,H6533,05,H4399,30,2012057485,2009006533,2008054399
12PE00075,12,05,H7486,00,H6533,05,H3387,30,2012057486,2009006533,2007053387
12PE00076,12,05,H7487,00,H6533,05,H3387,30,2012057487,2009006533,2007053387
12PE00077,12,05,H7488,00,H6533,05,H3387,30,2012057488,2009006533,2007053387
12PE00078,12,05,H7489,05,H6478,05,H4224,30,2012057489,2010056478,2008054224
12PE00079,12,05,H7490,05,H6478,05,H4224,30,2012057490,2010056478,2008054224
12PE00080,12,05,H7491,05,H6005,05,H6991,30,2012057491,2010056005,2011056991
12PE00081,12,05,H7492,05,H6281,05,H4341,30,2012057492,2010056281,2008054341
12PE00082,12,05,H7493,05,H6281,05,H4341,30,2012057493,2010056281,2008054341
12PE00083,12,05,H7494,05,H5779,05,H3708,30,2012057494,2010055779,2007053708
12PE00084,12,05,H7495,05,H5779,05,H3708,30,2012057495,2010055779,2007053708
12PE00085,12,05,H7496,05,H5779,05,H3708,30,2012057496,2010055779,2007053708
12PE00086,12,05,H7497,05,H5779,05,H1585,30,2012057497,2010055779,2005051585
12PE00087,12,05,H7498,05,H5687,05,H4187,30,2012057498,2010055687,2008054187
12PE00088,12,05,H7499,05,H5687,05,H4187,30,2012057499,2010055687,2008054187
12PE00089,12,05,H7500,05,H6281,05,H3194,30,2012057500,2010056281,2007053194
12PE00090,12,05,H7501,05,H6281,05,H3194,30,2012057501,2010056281,2007053194
12PE00091,12,05,H7502,05,H5750,05,H2258,30,2012057502,2010055750,2006052258
12PE00092,12,05,H7503,05,H5750,05,H2258,30,2012057503,2010055750,2006052258
12PE00093,12,05,H7504,05,H5750,05,H2258,30,2012057504,2010055750,2006052258
12PE00094,12,05,H7505,05,H6281,05,H5265,30,2012057505,2010056281,2009055265
12PE00095,12,05,H7506,00,H6533,05,H3458,30,2012057506,2009006533,2007053458
12PE00096,12,05,H7507,00,H6533,05,H3458,30,2012057507,2009006533,2007053458
12PE00097,12,05,H7508,00,H6533,05,H3458,30,2012057508,2009006533,2007053458
12PE00098,12,05,H7509,05,H6452,05,H3571,30,2012057509,2010056452,2007053571
12PE00099,12,05,H7510,05,H6452,05,H3571,30,2012057510,2010056452,2007053571
12PE00100,12,05,H7511,05,H6452,05,H3571,30,2012057511,2010056452,2007053571
12PE00101,12,05,H7512,05,H5750,05,H4560,30,2012057512,2010055750,2008054560
12PE00102,12,05,H7513,05,H5750,05,H4560,30,2012057513,2010055750,2008054560
12PE00103,12,05,H7514,05,H5750,05,H5872,30,2012057514,2010055750,2010055872
12PE00104,12,05,H7515,00,H6529,05,H4451,30,2012057515,2009006529,2008054451
12PE00105,12,05,H7516,00,H6529,05,H4451,30,2012057516,2009006529,2008054451
12PE00106,12,05,H7517,05,H6281,05,H3946,30,2012057517,2010056281,2008053946
12PE00107,12,05,H7518,05,H6281,05,H3946,30,2012057518,2010056281,2008053946
12PE00108,12,05,H7519,05,H6281,05,H3946,30,2012057519,2010056281,2008053946
12PE00109,12,05,H7520,05,H6281,05,H3946,30,2012057520,2010056281,2008053946
12PE00110,12,05,H7521,05,H6281,05,H5055,30,2012057521,2010056281,2009055055
12PE00111,12,05,H7522,05,H6281,05,H5055,30,2012057522,2010056281,2009055055
12PE00112,12,05,H7523,05,H5750,05,H6233,30,2012057523,2010055750,2010056233
12PE00113,12,05,H7524,05,H5750,05,H6233,30,2012057524,2010055750,2010056233
12PE00114,12,05,H7525,05,H6452,05,H5706,30,2012057525,2010056452,2010055706
12PE00115,12,05,H7526,05,H6452,05,H5706,30,2012057526,2010056452,2010055706
12PE00116,12,05,H7527,05,H5860,05,H6832,30,2012057527,2010055860,2011056832
12PE00117,12,05,H7528,05,H6478,05,H5004,30,2012057528,2010056478,2009055004
12PE00118,12,05,H7529,05,H6478,05,H5004,30,2012057529,2010056478,2009055004
12PE00119,12,05,H7530,00,H6529,05,H3104,30,2012057530,2009006529,2007053104
12PE00120,12,05,H7531,00,H6529,05,H3104,30,2012057531,2009006529,2007053104
12PE00121,12,05,H7532,05,H5750,05,H4029,30,2012057532,2010055750,2008054029
12PE00122,12,05,H7533,05,H5750,05,H4029,30,2012057533,2010055750,2008054029
12PE00123,12,05,H7534,00,H6533,05,H5917,30,2012057534,2009006533,2010055917
12PE00124,12,05,H7535,00,H6533,05,H5917,30,2012057535,2009006533,2010055917
12PE00125,12,05,H7536,00,H6529,05,H5232,30,2012057536,2009006529,2009055232
12PE00126,12,05,H7537,00,H6529,05,H5232,30,2012057537,2009006529,2009055232
12PE00127,12,05,H7538,05,H6005,05,H7263,30,2012057538,2010056005,2011057263
12PE00128,12,05,H7539,05,H5750,05,H2245,30,2012057539,2010055750,2006052245
12PE00129,12,05,H7540,05,H5750,05,H2245,30,2012057540,2010055750,2006052245
12PE00130,12,05,H7541,05,H5750,05,H2245,30,2012057541,2010055750,2006052245
12PE00131,12,05,H7542,05,H5750,05,H1579,30,2012057542,2010055750,2005051579
12PE00132,12,05,H7543,05,H5750,05,H1579,30,2012057543,2010055750,2005051579
12PE00133,12,05,H7544,05,H5750,05,H1579,30,2012057544,2010055750,2005051579
12PE00134,12,05,H7545,05,H6478,05,H5760,30,2012057545,2010056478,2010055760
12PE00135,12,05,H7546,05,H6478,05,H5760,30,2012057546,2010056478,2010055760
12PE00136,12,05,H7547,00,H6529,05,H4655,30,2012057547,2009006529,2009054655
12PE00137,12,05,H7548,00,H6529,05,H4655,30,2012057548,2009006529,2009054655
12PE00138,12,05,H7549,00,H6533,05,H6481,30,2012057549,2009006533,2010056481
12PE00139,12,05,H7550,05,H5779,05,H5685,30,2012057550,2010055779,2010055685
12PE00140,12,05,H7551,00,H6529,05,H5793,30,2012057551,2009006529,2010055793
12PE00141,12,05,H7552,00,H6529,05,H5793,30,2012057552,2009006529,2010055793
12PE00142,12,05,H7553,05,H6452,05,H5784,30,2012057553,2010056452,2010055784
12PE00143,12,05,H7554,05,H6452,05,H5784,30,2012057554,2010056452,2010055784
12PE00144,12,05,H7555,05,H6281,05,H5431,30,2012057555,2010056281,2009055431
12PE00145,12,05,H7556,05,H6281,05,H5431,30,2012057556,2010056281,2009055431
12PE00146,12,05,H7557,05,H6478,05,H5213,30,2012057557,2010056478,2009055213
12PE00147,12,05,H7558,05,H6478,05,H5213,30,2012057558,2010056478,2009055213
12PE00148,12,05,H7559,05,H6478,05,H5213,30,2012057559,2010056478,2009055213
12PE00149,12,05,H7560,05,H5750,05,H2354,30,2012057560,2010055750,2006052354
12PE00150,12,05,H7561,05,H5750,05,H2354,30,2012057561,2010055750,2006052354
12PE00151,12,05,H7562,05,H5750,05,H2354,30,2012057562,2010055750,2006052354
12PE00152,12,05,H7563,05,H5779,05,H1684,30,2012057563,2010055779,2005051684
12PE00153,12,05,H7564,05,H5779,05,H1684,30,2012057564,2010055779,2005051684
12PE00154,12,05,H7565,05,H5779,05,H1684,30,2012057565,2010055779,2005051684
12PE00155,12,05,H7566,00,H6529,05,H4135,30,2012057566,2009006529,2008054135
12PE00156,12,05,H7567,00,H6529,05,H4135,30,2012057567,2009006529,2008054135
12PE00157,12,05,H7568,05,H5750,05,H1991,30,2012057568,2010055750,2005051991
12PE00158,12,05,H7569,05,H5750,05,H1991,30,2012057569,2010055750,2005051991
12PE00159,12,05,H7570,05,H5750,05,H1991,30,2012057570,2010055750,2005051991
12PE00160,12,05,H7571,05,H5750,05,H5668,30,2012057571,2010055750,2010055668
12PE00161,12,05,H7572,05,H5750,05,H3345,30,2012057572,2010055750,2007053345
12PE00162,12,05,H7573,05,H5750,05,H3345,30,2012057573,2010055750,2007053345
12PE00163,12,05,H7574,05,H5779,05,H5682,30,2012057574,2010055779,2010055682
12PE00164,12,05,H7575,05,H5779,05,H5682,30,2012057575,2010055779,2010055682
12PE00165,12,05,H7576,05,H5779,05,H5682,30,2012057576,2010055779,2010055682
12PE00166,12,05,H7577,05,H6281,05,H6057,30,2012057577,2010056281,2010056057
12PE00167,12,05,H7578,05,H6281,05,H6057,30,2012057578,2010056281,2010056057
12PE00168,12,05,H7579,05,H6452,05,H5295,30,2012057579,2010056452,2009055295
12PE00169,12,05,H7580,05,H6452,05,H5295,30,2012057580,2010056452,2009055295
12PE00170,12,05,H7581,05,H6452,05,H1822,30,2012057581,2010056452,2005051822
12PE00171,12,05,H7582,05,H6452,05,H1822,30,2012057582,2010056452,2005051822
12PE00172,12,05,H7583,05,H6452,05,H1822,30,2012057583,2010056452,2005051822
12PE00173,12,05,H7584,05,H5860,05,H7081,30,2012057584,2010055860,2011057081
12PE00174,12,05,H7585,05,H5687,05,H2401,30,2012057585,2010055687,2006052401
12PE00175,12,05,H7586,05,H5687,05,H2401,30,2012057586,2010055687,2006052401
12PE00176,12,05,H7587,00,H6533,05,H5114,30,2012057587,2009006533,2009055114
12PE00177,12,05,H7588,00,H6533,05,H5114,30,2012057588,2009006533,2009055114
12PE00178,12,05,H7589,00,H6533,05,H5114,30,2012057589,2009006533,2009055114
12PE00179,12,05,H7590,00,H6533,05,H2522,30,2012057590,2009006533,2006052522
12PE00180,12,05,H7591,00,H6533,05,H2522,30,2012057591,2009006533,2006052522
12PE00181,12,05,H7592,00,H6533,05,H2522,30,2012057592,2009006533,2006052522
12PE00182,12,05,H7593,05,H6452,05,H4363,30,2012057593,2010056452,2008054363
12PE00183,12,05,H7594,00,H6529,05,H6052,30,2012057594,2009006529,2010056052
12PE00184,12,05,H7595,00,H6529,05,H6052,30,2012057595,2009006529,2010056052
12PE00185,12,05,H7596,00,H6529,05,H3070,30,2012057596,2009006529,2007053070
12PE00186,12,05,H7597,05,H5750,05,H6068,30,2012057597,2010055750,2010056068
12PE00187,12,05,H7598,05,H5750,05,H6068,30,2012057598,2010055750,2010056068
12PE00188,12,05,H7599,05,H6452,05,H6457,30,2012057599,2010056452,2010056457
12PE00189,12,05,H7600,05,H6452,05,H6457,30,2012057600,2010056452,2010056457
12PE00190,12,05,H7601,05,H6281,05,H2730,30,2012057601,2010056281,2006052730
12PE00191,12,05,H7602,05,H6478,05,H5456,30,2012057602,2010056478,2009055456
12PE00192,12,05,H7603,05,H6478,05,H5456,30,2012057603,2010056478,2009055456
12PE00193,12,05,H7604,00,H6533,05,H6310,30,2012057604,2009006533,2010056310
12PE00194,12,05,H7605,00,H6533,05,H6310,30,2012057605,2009006533,2010056310
12PE00195,12,05,H7606,05,H5687,05,H5202,30,2012057606,2010055687,2009055202
12PE00196,12,05,H7607,05,H5687,05,H5202,30,2012057607,2010055687,2009055202
12PE00197,12,05,H7608,05,H5687,05,H5202,30,2012057608,2010055687,2009055202
12PE00198,12,05,H7609,05,H5860,05,H6686,30,2012057609,2010055860,2011056686
12PE00199,12,05,H7610,05,H5779,05,H4383,30,2012057610,2010055779,2008054383
12PE00200,12,05,H7611,05,H6478,05,H4499,30,2012057611,2010056478,2008054499
12PE00201,12,05,H7612,05,H6478,05,H4499,30,2012057612,2010056478,2008054499
12PE00202,12,05,H7613,00,H6529,05,H6058,30,2012057613,2009006529,2010056058
12PE00203,12,05,H7614,00,H6529,05,H6058,30,2012057614,2009006529,2010056058
12PE00204,12,05,H7615,05,H6478,05,H6419,30,2012057615,2010056478,2010056419
12PE00205,12,05,H7616,05,H6478,05,H6419,30,2012057616,2010056478,2010056419
12PE00206,12,05,H7617,05,H5687,05,H5570,30,2012057617,2010055687,2010055570
12PE00207,12,05,H7618,05,H5687,05,H5570,30,2012057618,2010055687,2010055570
12PE00208,12,05,H7619,00,H6533,05,H5116,30,2012057619,2009006533,2009055116
12PE00209,12,05,H7620,00,H6533,05,H5116,30,2012057620,2009006533,2009055116
12PE00210,12,05,H7621,05,H5687,05,H4333,30,2012057621,2010055687,2008054333
12PE00211,12,05,H7622,05,H5687,05,H4333,30,2012057622,2010055687,2008054333
12PE00212,12,05,H7623,05,H5750,05,H5316,30,2012057623,2010055750,2009055316
12PE00213,12,05,H7624,05,H5750,05,H5316,30,2012057624,2010055750,2009055316
12PE00214,12,05,H7625,00,H6533,05,H4367,30,2012057625,2009006533,2008054367
12PE00215,12,05,H7626,00,H6533,05,H4367,30,2012057626,2009006533,2008054367
12PE00216,12,05,H7627,00,H6533,05,H4367,30,2012057627,2009006533,2008054367
12PE00217,12,05,H7628,05,H5687,05,H4107,30,2012057628,2010055687,2008054107
12PE00218,12,05,H7629,05,H5687,05,H4107,30,2012057629,2010055687,2008054107
12PE00219,12,05,H7630,05,H5687,05,H4107,30,2012057630,2010055687,2008054107
12PE00220,12,05,H7631,00,H6529,05,H6390,30,2012057631,2009006529,2010056390
12PE00221,12,05,H7632,05,H6452,05,H5231,30,2012057632,2010056452,2009055231
12PE00222,12,05,H7633,05,H6452,05,H5231,30,2012057633,2010056452,2009055231
12PE00223,12,05,H7634,05,H6452,05,H5231,30,2012057634,2010056452,2009055231
12PE00224,12,05,H7635,05,H6452,05,H5231,30,2012057635,2010056452,2009055231
12PE00225,12,05,H7636,05,H6452,05,H4277,30,2012057636,2010056452,2008054277
12PE00226,12,05,H7637,05,H6452,05,H4277,30,2012057637,2010056452,2008054277
12PE00227,12,05,H7638,05,H6478,05,H5844,30,2012057638,2010056478,2010055844
12PE00228,12,05,H7639,05,H6478,05,H5844,30,2012057639,2010056478,2010055844
12PE00229,12,05,H7640,05,H5687,05,H3528,30,2012057640,2010055687,2007053528
12PE00230,12,05,H7641,05,H5687,05,H3528,30,2012057641,2010055687,2007053528
12PE00231,12,05,H7642,05,H6478,05,H2217,30,2012057642,2010056478,2006052217
12PE00232,12,05,H7643,05,H6478,05,H2217,30,2012057643,2010056478,2006052217
12PE00233,12,05,H7644,05,H6478,05,H2217,30,2012057644,2010056478,2006052217
12PE00234,12,05,H7645,05,H5779,05,H3454,30,2012057645,2010055779,2007053454
12PE00235,12,05,H7646,05,H5779,05,H3454,30,2012057646,2010055779,2007053454
12PE00236,12,05,H7647,05,H5779,05,H3454,30,2012057647,2010055779,2007053454
12PE00237,12,05,H7648,05,H5779,05,H4569,30,2012057648,2010055779,2009054569
12PE00238,12,05,H7649,05,H5687,05,H3133,30,2012057649,2010055687,2007053133
12PE00239,12,05,H7650,05,H5687,05,H3133,30,2012057650,2010055687,2007053133
12PE00240,12,05,H7651,05,H6281,05,H5332,30,2012057651,2010056281,2009055332
12PE00241,12,05,H7652,05,H6281,05,H5332,30,2012057652,2010056281,2009055332
12PE00242,12,05,H7653,05,H6281,05,H5332,30,2012057653,2010056281,2009055332
12PE00243,12,05,H7654,00,H6533,05,H3857,30,2012057654,2009006533,2008053857
12PE00244,12,05,H7655,00,H6533,05,H3857,30,2012057655,2009006533,2008053857
12PE00245,12,05,H7656,00,H6533,05,H3857,30,2012057656,2009006533,2008053857
12PE00246,12,05,H7657,05,H6452,05,H4101,30,2012057657,2010056452,2008054101
12PE00247,12,05,H7658,05,H6452,05,H4101,30,2012057658,2010056452,2008054101
12PE00248,12,05,H7659,00,H6529,05,H5856,30,2012057659,2009006529,2010055856
12PE00249,12,05,H7660,05,H5779,05,H3649,30,2012057660,2010055779,2007053649
12PE00250,12,05,H7661,05,H5779,05,H3649,30,2012057661,2010055779,2007053649
12PE00251,12,05,H7662,05,H6478,05,H3604,30,2012057662,2010056478,2007053604
12PE00252,12,05,H7663,05,H6478,05,H3604,30,2012057663,2010056478,2007053604
12PE00253,12,05,H7664,05,H5750,05,H2882,30,2012057664,2010055750,2006052882
12PE00254,12,05,H7665,05,H5750,05,H2882,30,2012057665,2010055750,2006052882
12PE00255,12,05,H7666,05,H6281,05,H3483,30,2012057666,2010056281,2007053483
12PE00256,12,05,H7667,05,H6281,05,H3483,30,2012057667,2010056281,2007053483
12PE00257,12,05,H7668,05,H6452,05,H2687,30,2012057668,2010056452,2006052687
12PE00258,12,05,H7669,05,H6452,05,H5551,30,2012057669,2010056452,2009055551
12PE00259,12,05,H7670,05,H6452,05,H5551,30,2012057670,2010056452,2009055551
12PE00260,12,05,H7671,05,H6452,05,H5445,30,2012057671,2010056452,2009055445
12PE00261,12,05,H7672,05,H6452,05,H5445,30,2012057672,2010056452,2009055445
12PE00262,12,05,H7673,05,H6452,05,H3038,30,2012057673,2010056452,2007053038
12PE00263,12,05,H7674,05,H6281,05,H1610,30,2012057674,2010056281,2005051610
12PE00264,12,05,H7675,05,H6281,05,H1610,30,2012057675,2010056281,2005051610
12PE00265,12,05,H7676,05,H5687,05,H5842,30,2012057676,2010055687,2010055842
12PE00266,12,05,H7677,05,H5687,05,H5842,30,2012057677,2010055687,2010055842
12PE00267,12,05,H7678,05,H5779,05,H6368,30,2012057678,2010055779,2010056368
12PE00268,12,05,H7679,05,H5779,05,H6368,30,2012057679,2010055779,2010056368
12PE00269,12,05,H7680,05,H5750,05,H4843,30,2012057680,2010055750,2009054843
12PE00270,12,05,H7681,05,H5750,05,H4843,30,2012057681,2010055750,2009054843
12PE00271,12,05,H7682,00,H6533,05,H5229,30,2012057682,2009006533,2009055229
12PE00272,12,05,H7683,00,H6533,05,H5229,30,2012057683,2009006533,2009055229
12PE00273,12,05,H7684,00,H6533,05,H5229,30,2012057684,2009006533,2009055229
12PE00274,12,05,H7685,00,H6533,05,H6349,30,2012057685,2009006533,2010056349
12PE00275,12,05,H7686,00,H6533,05,H6349,30,2012057686,2009006533,2010056349
12PE00276,12,05,H7687,05,H6452,05,H5830,30,2012057687,2010056452,2010055830
12PE00277,12,05,H7688,05,H6452,05,H5830,30,2012057688,2010056452,2010055830
12PE00278,12,05,H7689,05,H6258,05,H6621,30,2012057689,2010056258,2011056621
12PE00279,12,05,H7690,05,H5687,05,H6420,30,2012057690,2010055687,2010056420
12PE00280,12,05,H7691,05,H5687,05,H6420,30,2012057691,2010055687,2010056420
12PE00281,12,05,H7692,05,H5687,05,H6420,30,2012057692,2010055687,2010056420
12PE00282,12,05,H7693,05,H6281,05,H6299,30,2012057693,2010056281,2010056299
12PE00283,12,05,H7694,05,H6281,05,H6299,30,2012057694,2010056281,2010056299
12PE00284,12,05,H7695,05,H5687,05,H5696,30,2012057695,2010055687,2010055696
12PE00285,12,05,H7696,05,H5687,05,H5696,30,2012057696,2010055687,2010055696
12PE00286,12,05,H7697,05,H5779,05,H4301,30,2012057697,2010055779,2008054301
12PE00287,12,05,H7698,05,H5779,05,H4301,30,2012057698,2010055779,2008054301
12PE00288,12,05,H7699,05,H5779,05,H4301,30,2012057699,2010055779,2008054301
12PE00289,12,05,H7700,05,H5750,05,H1627,30,2012057700,2010055750,2005051627
12PE00290,12,05,H7701,05,H5750,05,H1627,30,2012057701,2010055750,2005051627
12PE00291,12,05,H7702,05,H5750,05,H1627,30,2012057702,2010055750,2005051627
12PE00292,12,05,H7703,05,H5750,05,H1627,30,2012057703,2010055750,2005051627
12PE00293,12,05,H7704,05,H6281,05,H1809,30,2012057704,2010056281,2005051809
12PE00294,12,05,H7705,05,H6281,05,H1809,30,2012057705,2010056281,2005051809
12PE00295,12,05,H7706,05,H5687,05,H6150,30,2012057706,2010055687,2010056150
12PE00296,12,05,H7707,05,H5687,05,H6150,30,2012057707,2010055687,2010056150
12PE00297,12,05,H7708,05,H5779,05,H2838,30,2012057708,2010055779,2006052838
12PE00298,12,05,H7709,05,H5779,05,H2838,30,2012057709,2010055779,2006052838
12PE00299,12,05,H7710,05,H6281,05,H5582,30,2012057710,2010056281,2010055582
12PE00300,12,05,H7711,05,H6281,05,H5582,30,2012057711,2010056281,2010055582
12PE00301,12,05,H7712,05,H6281,05,H5582,30,2012057712,2010056281,2010055582
12PE00302,12,05,H7713,00,H6533,05,H6037,30,2012057713,2009006533,2010056037
12PE00303,12,05,H7714,05,H5779,05,H4500,30,2012057714,2010055779,2008054500
12PE00304,12,05,H7715,05,H5779,05,H4500,30,2012057715,2010055779,2008054500
12PE00305,12,05,H7716,05,H5779,05,H4500,30,2012057716,2010055779,2008054500
12PE00306,12,05,H7717,00,H6533,05,H3440,30,2012057717,2009006533,2007053440
12PE00307,12,05,H7718,00,H6533,05,H3440,30,2012057718,2009006533,2007053440
12PE00308,12,05,H7719,00,H6533,05,H3440,30,2012057719,2009006533,2007053440
12PE00309,12,05,H7720,05,H6281,05,H2828,30,2012057720,2010056281,2006052828
12PE00310,12,05,H7721,05,H6281,05,H2828,30,2012057721,2010056281,2006052828
12PE00311,12,05,H7722,05,H6452,05,H5700,30,2012057722,2010056452,2010055700
12PE00312,12,05,H7723,05,H6452,05,H5700,30,2012057723,2010056452,2010055700
12PE00313,12,05,H7724,00,H6533,05,H4591,30,2012057724,2009006533,2009054591
12PE00314,12,05,H7725,00,H6533,05,H4591,30,2012057725,2009006533,2009054591
12PE00315,12,05,H7726,05,H5687,05,H5998,30,2012057726,2010055687,2010055998
12PE00316,12,05,H7727,05,H5687,05,H5998,30,2012057727,2010055687,2010055998
12PE00317,12,05,H7728,05,H6005,05,H6671,30,2012057728,2010056005,2011056671
12PE00318,12,05,H7729,00,H6533,05,H1517,30,2012057729,2009006533,2005051517
12PE00319,12,05,H7730,00,H6533,05,H1517,30,2012057730,2009006533,2005051517
12PE00320,12,05,H7731,05,H6258,05,H6549,30,2012057731,2010056258,2011056549
12PE00321,12,05,H7732,05,H6258,05,H6549,30,2012057732,2010056258,2011056549
12PE00322,12,05,H7733,05,H6258,05,H6549,30,2012057733,2010056258,2011056549
12PE00323,12,05,H7734,05,H6478,05,H4201,30,2012057734,2010056478,2008054201
